Index,Depth,PAD3[0],PAD3[1],PAD3[2],PAD3[3],PAD3[4],PAD3[5],PAD3[6],PAD3[7],PAD3[8],PAD3[9],PAD3[10],PAD3[11],PAD3[12],PAD3[13],PAD3[14],PAD3[15],PAD3[16],PAD3[17],PAD3[18],PAD3[19],PAD3[20],PAD3[21],PAD3[22],PAD3[23],PAD3[24]
11,504.0263155,440.0799866,445.519989,444.7999878,459.3599854,436.6400146,454.5599976,424,475.1199951,414.5599976,486.3200073,432.9599915,458,460.2399902,458.480011,499.2000122,451.3599854,469.2799988,484.9599915,459.519989,471.6799927,421.2000122,462.9599915,485.519989,501.1199951,475.519989
12,504.0288555,440.9599915,466.1600037,477.9200134,456.9599915,467.6000061,454.7999878,405.7600098,443.519989,418.7200012,522.7199707,452.1600037,463.0400085,410.8800049,425.0400085,409.2000122,424.5599976,423.6799927,491.519989,418.7200012,458.480011,402.3200073,457.4400024,441.3599854,498.3200073,458.2399902
13,504.0313955,406.9599915,452.3200073,410.480011,438,407.2799988,455.3599854,394.9599915,439.2000122,398.480011,429.0400085,400.3999939,485.519989,375.1199951,569.2800293,382.6400146,440.7200012,422.5599976,503.7600098,407.7600098,447.6000061,426.8800049,487.6799927,433.1199951,463.2000122,411.9200134
14,504.0339355,392.480011,459.0400085,371.9200134,451.9200134,379.9200134,428.5599976,398.0799866,410.9599915,385.519989,431.6799927,361.4400024,439.2799988,360.3999939,539.7600098,368.6400146,400.2399902,385.2799988,460.2399902,382.9599915,442.8800049,421.7600098,482.1600037,407.7600098,451.9200134,407.1199951
15,504.0364755,392.0799866,478,360.3999939,489.2000122,393.0400085,426.0799866,386.5599976,410.1600037,365.2000122,471.7600098,349.6799927,444.0799866,327.9200134,404.9599915,354.7999878,405.2000122,379.3599854,441.2000122,380,391.6799927,386.480011,442.6400146,403.2799988,429.7600098,412.3999939
16,504.0390155,386.8800049,442.7200012,363.4400024,448.1600037,396.3999939,411.0400085,363.8399963,404.2399902,363.2799988,442.1600037,340.0799866,416,348.1600037,398.2399902,366.6400146,401.6799927,352.3200073,426.0799866,371.2000122,409.2799988,371.4400024,421.7600098,389.3599854,393.1199951,399.8399963
17,504.0415555,395.2000122,403.2000122,352.9599915,382.6400146,386.9599915,377.9200134,354.9599915,437.9200134,339.6000061,378,365.2000122,400.9599915,354,383.6799927,380.7999878,382.6400146,358.9599915,409.2000122,365.6000061,402.480011,353.6000061,427.2799988,374.7200012,400.0799866,400.7999878
18,504.0440955,394.7200012,374.3999939,368.480011,372.2399902,380.1600037,377.1199951,359.0400085,419.2799988,347.0400085,350.480011,382.5599976,355.519989,306.480011,336.7200012,327.6799927,348.9599915,350.5599976,403.9200134,400.8800049,345.3599854,398.7999878,400.0799866,384,388.7200012,388.3999939
19,504.0466355,426.480011,378.2399902,397.8399963,380.8800049,412.9599915,382.6400146,390.7200012,372,382.480011,359.8399963,399.1199951,353.1199951,357.0400085,371.6000061,368,345.519989,359.1199951,376.9599915,384.2399902,338.1600037,387.6000061,379.9200134,388.7200012,382.0799866,388.3999939
20,504.0491755,439.8399963,386,404,366.7200012,398.3999939,359.7600098,435.9200134,365.519989,388.2399902,335.4400024,389.8399963,340.5599976,390.3200073,398.1600037,403.6799927,324.6400146,378.5599976,379.519989,394.7999878,361.519989,368.480011,352.0799866,384.9599915,366.2399902,416.3999939
21,504.0517155,396.1600037,394,382.0799866,388.7200012,355.1199951,377.8399963,398.7200012,374.8800049,348.5599976,366.7200012,371.4400024,348.7200012,345.3599854,332.0799866,387.2000122,327.519989,375.6000061,376.5599976,376.3200073,417.0400085,379.6000061,363.0400085,373.519989,389.9200134,427.1199951
22,504.0542555,386.5599976,421.0400085,376,402.1600037,362.1600037,417.3599854,362.1600037,410.7200012,340.6400146,391.7600098,345.9200134,368,352.9599915,353.6799927,389.6799927,346.8800049,361.8399963,356.3200073,356.0799866,400.6400146,513.5999756,359.9200134,397.6799927,403.6799927,396
23,504.0567955,380.7999878,424.3200073,409.519989,413.9200134,385.9200134,422.9599915,366.5599976,444.7200012,358.7999878,392.1600037,354.2399902,386.3999939,368.7999878,394,379.8399963,382.3200073,375.1199951,379.3599854,372.1600037,371.0400085,410.0799866,380.8800049,365.2799988,387.9200134,362.7200012
24,504.0593355,352.8800049,369.2799988,380.3200073,391.9200134,361.0400085,373.2799988,359.6000061,389.2000122,355.6000061,378.480011,361.519989,368,349.2000122,358.2399902,360.480011,375.4400024,377.2000122,371.3599854,370.7999878,384.7999878,356.7999878,422.3999939,367.6000061,386.1600037,397.2000122
25,504.0618755,359.6000061,386,338.8800049,375.0400085,338,350,352.3200073,354.5599976,340.2399902,354.3200073,355.3599854,357.9200134,350.480011,335.9200134,345.3599854,394,376.5599976,361.9200134,371.7600098,363.6799927,398.3200073,591.6799927,386.480011,361.3599854,398.480011
26,504.0644155,397.1199951,407.2000122,348.2399902,426.9599915,352.1600037,369.9200134,347.8399963,365.9200134,344.7200012,363.519989,336.5599976,374.480011,348.8800049,350.6400146,346,373.519989,353.6799927,360.1600037,355.6000061,339.519989,405.519989,574.7999878,355.1199951,347.6799927,377.3599854
27,504.0669555,381.9200134,351.7600098,370.6400146,392.0799866,366.7999878,370.480011,369.4400024,363.3599854,417.519989,377.9200134,370.0799866,371.6000061,380.9599915,362.8800049,371.9200134,357.1199951,359.519989,365.7600098,342.9599915,364.3200073,367.8399963,357.4400024,350.8800049,371.8399963,353.7600098
28,504.0694955,345.7600098,345.6799927,341.519989,355.0400085,344.5599976,336.8800049,334.7200012,352.0799866,383.2799988,349.0400085,412.1600037,346.7200012,368.9599915,347.7600098,361.3599854,339.0400085,372.7200012,360.3200073,359.519989,373.3599854,376.7200012,390.9599915,384.3999939,362.7200012,368.480011
29,504.0720355,344.1600037,385.0400085,321.2799988,370.0799866,343.9200134,350.3200073,325.3599854,382.9599915,342.7200012,360.7999878,370.7200012,339.2799988,350.6400146,354.8800049,349.2799988,343.3599854,353.7600098,351.8399963,363.2000122,372.2399902,384.6400146,359.1199951,359.6000061,342.9599915,379.0400085
30,504.0745755,322.1600037,365.7600098,311.2799988,380.2399902,333.3599854,363.2799988,306.7999878,397.2000122,328.5599976,408.8800049,334,379.8399963,326.3999939,366.480011,342.8800049,363.7600098,348.9599915,345.3599854,336.480011,343.1199951,360.2399902,364.8800049,356.9599915,346.480011,397.8399963
31,504.0771155,324.7200012,345.4400024,318.7200012,362.2399902,338.2399902,357.4400024,321.2000122,358.6400146,339.1199951,420.480011,336.3999939,408.7200012,332.9599915,357.3599854,355.2000122,372.3200073,351.9200134,368.1600037,336.2399902,356.480011,341.1199951,388.1600037,346.8800049,354.3200073,378.6400146
32,504.0796555,327.9200134,325.9200134,315.2799988,332,329.4400024,339.519989,332.1600037,336.5599976,365.4400024,368,363.0400085,385.7600098,367.0400085,339.2799988,364.1600037,334.2399902,381.3599854,357.6799927,373.4400024,369.2000122,376.8800049,374.7999878,391.519989,372.480011,369.6799927
33,504.0821955,340.7999878,314.7200012,310.7999878,317.2799988,325.8399963,330.1600037,340.7200012,333.9200134,362,336.0799866,359.8399963,352.7200012,352.9599915,315.8399963,377.2000122,353.4400024,431.2799988,336.8800049,331.0400085,336.1600037,378.2399902,362.0799866,381.519989,350.8800049,365.519989
34,504.0847355,347.6799927,322.3200073,318.5599976,315.7600098,340.3200073,324.0799866,351.2799988,347.1199951,343.8399963,335.8399963,347.6799927,354.0799866,358.3999939,339.2000122,404.2399902,368.5599976,381.2799988,334.6400146,209.4400024,334.5599976,351.6000061,346.3200073,373.1199951,351.6000061,366.8800049
35,504.0872754,350.0799866,311.9200134,327.2799988,336,337.519989,327.2799988,340.6400146,355.6000061,360.7200012,361.519989,329.0400085,351.1199951,367.4400024,352.2399902,435.1199951,366.8800049,249.8399963,382,114.8799973,362.0799866,280.8800049,372.5599976,370.7999878,363.3599854,356.9599915
36,504.0898154,345.3599854,341.519989,311.519989,321.2000122,330.7999878,329.6799927,349.2799988,363.9200134,344.9599915,361.9200134,355.2000122,381.2000122,359.1199951,355.0400085,426.7200012,391.1199951,186.4799957,393.519989,71.44000244,330.5599976,251.4400024,391.1199951,364.2399902,368.7200012,355.2000122
37,504.0923554,334.2399902,338.9599915,325.4400024,330.5599976,335.0400085,344.480011,347.9200134,374.7999878,307.2799988,335.6000061,360.3200073,354.0799866,330.0799866,379.6799927,394.6400146,410.8800049,268,273.0400085,179.4400024,247.9199982,338.3200073,385.519989,356,352.5599976,350.2399902
38,504.0948954,341.2799988,323.9200134,362.3200073,344.2399902,359.1199951,347.2799988,318.1600037,362.3200073,330.6400146,356.3200073,333.0400085,355.6000061,327.3599854,404.6400146,381.519989,380.8800049,374.3200073,126.4000015,262.9599915,145.4400024,359.6799927,367.6799927,370.8800049,340.7200012,369.9200134
39,504.0974354,350.5599976,314.2399902,353.6000061,320.480011,366.5599976,338.5599976,347.6799927,361.0400085,331.2799988,340.5599976,329.3599854,370.5599976,330.480011,391.3599854,352.3200073,317.4400024,371.3599854,100.8799973,357.6799927,163.0399933,342.1600037,359.7600098,346.480011,343.519989,362.3999939
40,504.0999754,364.3999939,321.8399963,353.1199951,333.519989,355.2799988,347.0400085,371.1199951,351.6799927,389.6799927,318.5599976,336.6400146,362.3200073,346.8800049,358.3200073,363.2000122,371.8399963,356.8800049,131.8399963,358.7200012,284.2399902,369.0400085,350.8800049,344.8800049,327.6799927,345.6000061
41,504.1025154,394.3200073,348.0799866,374.3200073,366.3200073,393.2000122,348,384.8800049,328.1600037,418.2399902,344.3999939,343.7600098,331.6799927,379.8399963,347.2799988,379.1199951,422.3200073,338.480011,269.2000122,346.2399902,326.7999878,341.2000122,348.0799866,391.4400024,348.480011,346.0799866
42,504.1050554,404.9599915,354.5599976,395.2000122,368.2399902,388.7200012,358.3999939,381.8399963,354.5599976,373.4400024,330.5599976,344.7999878,325.7600098,371.9200134,345.2799988,382.8800049,357.2000122,368.5599976,359.3599854,365.3599854,360.5599976,336.9599915,334.8800049,375.1199951,333.1199951,322.6400146
43,504.1075954,394.9599915,349.3599854,435.4400024,353.519989,376.3999939,356.7999878,382.480011,414.5599976,385.6799927,354.7999878,374.6400146,335.1199951,374.2399902,352.8800049,388.7200012,331.9200134,451.9200134,358.7200012,394.1600037,346.3200073,378.1600037,365.519989,342.9599915,342.7200012,305.4400024
44,504.1101354,372.6400146,376.8800049,383.9200134,384.480011,401.6799927,404.3999939,351.6000061,412.7200012,370.7999878,387.7600098,374.1600037,363.8399963,366.480011,377.2000122,429.2799988,344.7200012,417.8399963,336.9599915,367.6000061,334.3999939,410,381.9200134,345.9200134,339.6000061,308.1600037
45,504.1126754,366,394.7200012,367.9200134,428.0799866,412.7999878,396.6400146,343.6799927,380.6400146,360.3200073,378.480011,357.2000122,361.6799927,345.6799927,367.6000061,365.2799988,350.1600037,359.6000061,383.3599854,360.6400146,350.0799866,375.2000122,369.3599854,344.3999939,321.7600098,316.7999878
46,504.1152154,341.9200134,396,351.0400085,443.519989,370.1600037,368.7999878,342.7200012,391.1199951,334.9599915,388.8800049,334.2399902,380.1600037,327.2799988,378.2399902,358.3999939,411.7600098,351.1199951,442.7200012,366.5599976,391.0400085,362.480011,344.1600037,356.3200073,308.6400146,313.7600098
47,504.1177554,322.3999939,366.1600037,334.7200012,418.3999939,340.7200012,383.6799927,328.6400146,367.4400024,328.1600037,388.6400146,314.2399902,379.6000061,319.3599854,378.9599915,333.519989,432.7200012,344.7999878,376.2399902,323.7600098,417.9200134,326.2399902,364.0799866,296.2399902,310.6400146,286.0799866
48,504.1202954,322.2399902,354.8800049,310.7999878,375.9200134,334,408.7200012,307.2799988,344.7200012,327.6799927,373.519989,335.4400024,363.519989,308.9599915,345.6799927,317.6000061,352.8800049,336.5599976,351.7600098,329.7600098,352.6400146,307.8399963,387.6000061,275.0400085,280.5599976,264.480011
49,504.1228354,342.3999939,340.0799866,320.1600037,366,322,357.0400085,303.8399963,328.5599976,321.7600098,343.9200134,315.6000061,343.7600098,331.1199951,341.519989,291.9200134,345.2799988,304.2399902,364.3200073,355.7600098,333.9200134,314.1600037,399.6000061,292.5599976,285.6799927,279.3599854
50,504.1253754,332,318.480011,344.1600037,357.2799988,320.3200073,336.7200012,316,321.2799988,336.480011,340.3999939,312,317.2000122,341.3599854,327.7600098,286.480011,328.5599976,316.7999878,317.2799988,306.3999939,315.7600098,314.1600037,319.2799988,306.7999878,273.2000122,291.6799927
51,504.1279154,317.0400085,320.3200073,341.519989,332.3999939,315.8399963,330,313.3599854,314.0799866,315.8399963,348.7999878,307.9200134,331.2000122,286,317.1199951,296.8800049,328.0799866,336.2399902,318.8800049,288.7999878,304.7200012,309.3599854,289.1199951,318,267.4400024,320.6400146
52,504.1304554,317.2000122,339.7600098,330.3200073,329.9200134,319.8399963,318.9599915,328.2399902,324.7200012,328.480011,315.6000061,316.1600037,324.8800049,301.6000061,284.7999878,293.6000061,298,315.2000122,310.6400146,289.4400024,346.6400146,287.6000061,314.1600037,322.3999939,269.2799988,324.7999878
53,504.1329954,317.2799988,340.3200073,322.5599976,343.6799927,336.9599915,317.9200134,338.480011,338.7200012,329.4400024,313.6799927,310.7999878,360.8800049,298.7999878,307.2799988,334.6400146,292.8800049,299.1199951,328.1600037,281.4400024,303.2799988,304.8800049,306.3200073,281.4400024,282.0799866,307.9200134
54,504.1355354,334.6400146,342,308.3999939,335.1199951,331.3599854,318.5599976,332.1600037,331.6799927,310.9599915,295.8399963,301.7600098,360.9599915,260.7999878,297.1199951,297.2799988,311.2799988,282.5599976,326.3999939,263.3599854,298.5599976,286.3999939,307.6000061,273.9200134,308,306.3999939
55,504.1380754,313.2799988,323.8399963,305.4400024,325.3599854,300.3999939,301.3599854,309.519989,342.9599915,300,297.4400024,282.3999939,307.2000122,249.0399933,295.2799988,248,270.480011,241.4400024,319.2799988,243.7599945,309.9200134,283.7600098,307.3599854,291.4400024,319.7600098,307.0400085
56,504.1406154,308.0799866,333.4400024,308.480011,332.3999939,300.8800049,303.2000122,304.2399902,358.0799866,286.7200012,313.1199951,286.9599915,306.7999878,285.0400085,329.9200134,270.3200073,293.6799927,278.5599976,338.3999939,319.3599854,287.2000122,301.8399963,287.6799927,398.7999878,308.3200073,336.6400146
57,504.1431554,346.7999878,310.2399902,328.5599976,314.7200012,341.7600098,315.8399963,319.9200134,318.480011,315.2799988,291.0400085,323.3599854,292.5599976,308.2399902,248.9600067,276.6400146,244.8000031,291.519989,246.5599976,265.2799988,244.0800018,294.7999878,290.0799866,388.3200073,272.2399902,315.4400024
58,504.1456954,363.0400085,310.2399902,353.3599854,314.7999878,368.8800049,298.3200073,360.7999878,298.7999878,337.0400085,285.2799988,344.3999939,298.6400146,329.519989,252.7200012,362.2399902,244.7200012,317.2000122,289.8399963,296.9599915,244,268.480011,330.2399902,323.4400024,322.480011,299.1199951
59,504.1482354,390.7999878,334,363.0400085,324.6400146,385.8399963,305.2799988,406.7999878,314.6400146,375.8399963,311.3599854,371.8399963,312.1600037,349.2000122,299.7600098,394.2399902,269.2799988,323.6799927,336.5599976,310.2399902,314.2399902,304.0799866,382.9599915,328.6400146,372.3200073,325.8399963
60,504.1507754,430.3999939,340.1600037,390.480011,354,391.2799988,322.6400146,383.3599854,325.2000122,360.5599976,330.2399902,366.6400146,313.8399963,373.8399963,300,398.1600037,280.1600037,326.7200012,270.1600037,319.7600098,275.6000061,383.9200134,324.1600037,328.480011,310,335.2000122
61,504.1533154,397.0400085,347.8399963,384.480011,368.480011,393.1199951,374.3200073,383.4400024,375.519989,374.2399902,327.7600098,374.1600037,369.4400024,381.2799988,327.6799927,368.8800049,348.480011,376,325.519989,367.2799988,272.2399902,332.3999939,298.7200012,343.6799927,309.519989,370.480011
62,504.1558554,386.6400146,377.2000122,394.3999939,398.480011,368.5599976,385.7600098,368.1600037,420.9599915,390.8800049,357.4400024,383.8399963,373.6000061,387.1199951,359.8399963,395.7600098,344.9599915,377.519989,357.2799988,345.6000061,312.480011,390.7200012,326.8800049,358.9599915,323.2000122,372.9599915
63,504.1583954,388.1600037,397.519989,388.7200012,402.2399902,367.1199951,386.3999939,360.480011,404.7999878,381.4400024,351.7600098,359.0400085,380.480011,339.2000122,349.1199951,370.0799866,326.9599915,367.6000061,318.6400146,378.3999939,311.4400024,418.9599915,363.9200134,422.7999878,323.1199951,356.3200073
64,504.1609354,340,387.0400085,330.7200012,409.9200134,333.0400085,381.519989,337.8399963,393.2000122,317.3599854,381.519989,305.3599854,392.0799866,333.8399963,371.9200134,318.3999939,389.4400024,295.9200134,333.4400024,327.9200134,322.1600037,382.1600037,329.6000061,402.1600037,343.519989,360.9599915
65,504.1634754,337.6799927,393.8399963,341.4400024,414.8800049,324.7999878,369.6799927,354.3999939,382.3999939,387.7600098,399.6000061,323.7600098,392.9599915,353.6000061,400.8800049,330.3999939,396.0799866,350.480011,398.1600037,318,457.4400024,351.0400085,353.1199951,345.7600098,348.7999878,330.9599915
66,504.1660154,307.6000061,392.5599976,317.8399963,396.6400146,320.8800049,353.7600098,318,357.2000122,376.9599915,382.9599915,319.4400024,370.5599976,344.8800049,374.1600037,317.7600098,355.6799927,353.8399963,372.480011,299.2799988,404.7200012,351.1199951,397.1199951,332.7200012,382,350
67,504.1685554,305.2000122,346,286.3999939,343.1199951,266.1600037,337.4400024,257.6000061,339.1199951,260.7999878,316.3200073,279.3599854,330.480011,279.9200134,324.3200073,291.8399963,303.1199951,297.8399963,322.2399902,292.480011,319.1199951,322.480011,368,309.4400024,392.3200073,344.3200073
68,504.1710954,276.1600037,318.7999878,250.6399994,341.2000122,256.0799866,355.3599854,268.480011,382.6400146,280.7200012,394.7200012,221.3600006,339.8399963,257.1199951,346.7200012,260.7200012,337.7600098,280.9599915,781.4400024,271.2000122,256.7200012,266.8800049,360.0799866,324.7999878,327.8399963,322.8800049
69,504.1736354,244.8000031,323.519989,231.6000061,318.7999878,276.1600037,325.0400085,309.6799927,350.6400146,291.9200134,360.480011,238.0800018,329.2799988,263.7600098,356.7999878,203.5200043,795.8400269,250.2400055,328.6400146,253.7599945,295.4400024,287.3599854,338.8800049,293.6799927,340.5599976,307.4400024
70,504.1761754,253.4400024,334.9599915,244.8800049,267.9200134,256.2399902,254.6399994,276.9599915,273.6000061,252.1600037,273.7600098,271.9200134,311.2000122,249.1999969,307.519989,264.0799866,282.3999939,245.5200043,301.7600098,244.2400055,300.3200073,272.480011,320.3999939,305.0400085,318.8800049,303.8399963
71,504.1787154,256.6400146,289.0400085,268.6400146,245.1199951,250.9600067,261.519989,223.2799988,280.9599915,264.7200012,244.3999939,285.6799927,262.1600037,227.1199951,235.6000061,260.6400146,270.7200012,286.480011,269.2000122,289.6000061,280.9599915,291.7600098,290.3200073,294.1600037,342.0799866,339.7600098
72,504.1812554,238.7200012,227.6000061,244.8000031,254.1600037,252.3200073,282.9599915,202.1600037,347.6000061,236.9600067,225.1999969,231.9199982,280.480011,197.6799927,257.8399963,229.3600006,250.2400055,272.6400146,253.1199951,265.9200134,271.6799927,266.0799866,272.7200012,296,303.2000122,295.7600098
73,504.1837954,254,257.7600098,246.4799957,268.2399902,223.6000061,257.519989,193.2799988,279.6000061,205.1999969,224.8000031,235.1199951,296,208.3999939,278.2399902,227.6000061,253.6799927,229.0399933,229.1999969,226.8000031,263.2799988,242.4799957,265.519989,270.1600037,295.6799927,289.4400024
74,504.1863354,249.1199951,270.2399902,249.3600006,255.4400024,234.9600067,230.3999939,233.8399963,266,220.5599976,247.7599945,258.2399902,272.480011,212.4799957,267.8399963,254.4799957,264.6400146,240.9600067,317.9200134,260.6400146,268.3999939,261.3599854,287.1199951,302.7200012,290.8800049,298.0799866
75,504.1888754,208.5599976,236.2400055,243.9199982,241.6799927,239.1199951,219.6000061,237.0399933,246.3200073,244.1600037,253.2799988,240.3999939,248.5599976,189.3600006,244.5599976,220.7200012,236.2400055,262.6400146,315.4400024,237.6799927,282.6400146,256.3200073,297.0400085,276.3999939,291.0400085,304.1600037
76,504.1914154,231.2799988,246,241.1199951,234.3200073,237.7599945,208.8000031,244.8000031,225.1199951,253.6799927,234.9600067,245.1999969,235.3600006,232.3200073,217.3600006,195.1199951,230.2400055,250,246.7200012,205.1999969,223.2799988,228.3999939,289.7600098,226.3200073,286.8800049,257.4400024
77,504.1939554,293.0400085,252.1600037,278.7200012,253.3600006,259.2799988,214.1600037,247.1199951,240.3200073,279.9200134,238.8000031,240.2400055,243.6000061,256.9599915,240.4799957,259.4400024,235.2799988,260.7200012,230.8800049,278.3999939,271.6000061,304.7200012,314.3999939,240.5599976,280.1600037,244.0800018
78,504.1964953,332.9599915,228.8000031,346.8800049,259.2799988,297.519989,255.5200043,276.3999939,261.8399963,282.0799866,253.1199951,295.519989,236.3999939,255.3600006,236,280.3999939,214.9600067,282.0799866,241.8399963,280.1600037,254,263.8399963,230,239.4400024,276.3999939,275.4400024
79,504.1990353,341.0400085,235.2799988,340.9599915,250.9600067,314.7999878,252.3999939,323.519989,242.8800049,296.9599915,243.8399963,329.519989,246.7200012,311.2000122,251.6799927,288.5599976,230.8000031,279.4400024,225.9199982,264.5599976,264.3200073,271.6000061,214,282.6400146,217.9199982,310.480011
80,504.2015753,323.1199951,291.9200134,306.6400146,292.3999939,298.2399902,258.0799866,350.3200073,256.9599915,340,275.9200134,293.2000122,279.0400085,329.4400024,266.7999878,322.7999878,246.1600037,334.3999939,263.0400085,309.0400085,290.1600037,284.9599915,258.5599976,339.4400024,233.5200043,324.3200073
81,504.2041153,325.2799988,357.1199951,324.0799866,338.9599915,313.1199951,296.8800049,306.1600037,260.5599976,313.2799988,315.9200134,305.9200134,472.2399902,304.8800049,286.3999939,350.9599915,250.5599976,381.6799927,291.519989,361.2000122,250.8800049,323.1199951,280.2399902,346.0799866,238.5599976,334.0799866
82,504.2066553,330,328.9599915,318.3200073,346.6400146,319.2000122,322.3999939,310.7999878,311.9200134,307.0400085,331.3599854,345.9200134,308.3200073,327.1199951,317.519989,351.2000122,253.7599945,334.9599915,287.0400085,308.8800049,257.4400024,318.7200012,293.1199951,292.2399902,265.8399963,279.6000061
83,504.2091953,307.2000122,296.3200073,329.3599854,332.6400146,310,330.3200073,314.3200073,345.7600098,299.9200134,312.7200012,334.7999878,316.3999939,312.8800049,327.7600098,315.8399963,307.3599854,303.8399963,310.0799866,310.5599976,291.2000122,383.519989,304.0799866,366.1600037,327.8399963,305.519989
84,504.2117353,315.1199951,313.519989,310.3200073,334.0799866,324.7200012,325.3599854,325.519989,308.480011,324.3200073,299.6799927,299.4400024,326.480011,331.7600098,315.519989,317.2799988,347.4400024,284.0799866,388.9599915,314.6400146,314.8800049,349.4400024,312.8800049,356.3200073,348.2399902,327.0400085
85,504.2142753,361.7600098,328.8800049,327.9200134,328.7200012,321.9200134,308.7999878,362.9599915,325.2000122,382.3999939,324.5599976,355.1199951,325.2799988,358.8800049,312.480011,391.6799927,356.7999878,320.3200073,344.7200012,317.6799927,319.7600098,327.3599854,339.4400024,294.5599976,304.7999878,312.2399902
86,504.2168153,308.3999939,311.8399963,336.0799866,349.1199951,331.1199951,303.9200134,329.2000122,303.9200134,350.7200012,347.1199951,361.1199951,340.9599915,297.8399963,314.1600037,434.3999939,318.9599915,361.2799988,300,304.8800049,353.6799927,358.6400146,369.6799927,282.6400146,303.6799927,323.2799988
87,504.2193553,235.4400024,290.7200012,312.1600037,334.9599915,304.5599976,325.1199951,283.3599854,323.3599854,301.2000122,328.7200012,310.6400146,305.3599854,324.6400146,313.6799927,366.7999878,313.2000122,353.9200134,306.480011,332.5599976,367.4400024,323.1199951,353.6799927,281.8399963,326.0799866,294.8800049
88,504.2218953,314.6400146,333.4400024,299.6000061,342.7200012,337.4400024,363.9200134,302.5599976,365.9200134,341.7600098,377.519989,324.3999939,362.7999878,308.9599915,358.1600037,284.2399902,406.6400146,271.4400024,336.7999878,308.7200012,300.7999878,292.1600037,302.3999939,313.0400085,295.6000061,304.3200073
89,504.2244353,327.6799927,257.2799988,319.2000122,343.6799927,314.3999939,319.6000061,324.6400146,315.519989,342.3999939,347.0400085,193.7599945,316.7200012,174.5599976,353.9200134,202.3200073,389.9200134,222.7200012,343.2799988,234.3200073,328.480011,289.7600098,320.0799866,372.1600037,284.8800049,314.3999939
